model,seed,split,edge_keep_ratio,graph_idx,predicted_class,original_prob,fidelity_pos,fidelity_neg,sparsity,edge_fraction_kept,kept_edges,num_edges,runtime_sec
GCN,0,test,0.3,7,1,0.8958625793457031,0.9171322584152222,0.006605267524719238,0.7037037037037037,0.2962962962962963,16,54,0.3231077194213867
GCN,0,test,0.3,8,0,0.7501553297042847,0.7107681632041931,0.0,0.7083333333333333,0.2916666666666667,7,24,0.3044297695159912
GCN,0,test,0.3,11,1,0.8476881384849548,0.9487079977989197,0.0,0.6956521739130435,0.30434782608695654,14,46,0.3175013065338135
GCN,0,test,0.3,12,1,0.7774621844291687,0.9088357090950012,0.0,0.7045454545454546,0.29545454545454547,13,44,0.31403279304504395
GCN,0,test,0.3,14,1,0.8840258717536926,0.9395871758460999,0.05768871307373047,0.7045454545454546,0.29545454545454547,13,44,0.31636500358581543
GCN,0,test,0.3,15,1,0.7029083371162415,0.8796890377998352,0.0,0.7105263157894737,0.2894736842105263,11,38,0.3175349235534668
GCN,0,test,0.3,16,1,0.8462636470794678,0.9452118873596191,0.0,0.7,0.3,18,60,0.3220691680908203
GCN,0,test,0.3,17,0,0.5122095942497253,0.2421172559261322,0.4010671153664589,0.6923076923076923,0.3076923076923077,8,26,0.3061051368713379
GCN,0,test,0.3,18,0,0.7727473974227905,0.38768211007118225,0.0,0.7142857142857143,0.2857142857142857,8,28,0.31199002265930176
GCN,0,test,0.3,19,1,0.7216498255729675,0.9292083978652954,0.12268179655075073,0.7045454545454546,0.29545454545454547,13,44,0.31658005714416504
GCN,0,val,0.5,0,1,0.8201133608818054,0.882602870464325,0.0,0.5,0.5,25,50,0.3242630958557129
GCN,0,val,0.5,1,1,0.8206519484519958,0.9373283386230469,0.03247392177581787,0.5,0.5,25,50,0.3190789222717285
GCN,0,val,0.5,2,0,0.6096503138542175,0.4605851471424103,0.3487999737262726,0.5,0.5,14,28,0.3093528747558594
GCN,0,val,0.5,3,0,0.9697250127792358,0.7395814061164856,0.0,0.5,0.5,24,48,0.3170759677886963
GCN,0,val,0.5,5,1,0.8619768023490906,0.8734040260314941,0.0,0.5,0.5,17,34,0.31374502182006836
GCN,0,val,0.5,6,0,0.7494669556617737,0.9408891201019287,0.0,0.5,0.5,14,28,0.30913686752319336
GCN,0,val,0.5,7,1,0.8909628987312317,0.9538066387176514,0.09251260757446289,0.5,0.5,24,48,0.3182260990142822
GCN,0,val,0.5,8,1,0.5236518979072571,0.5835697650909424,0.0,0.5,0.5,19,38,0.3182098865509033
GCN,0,val,0.5,10,1,0.8039982318878174,0.9457172751426697,0.04485255479812622,0.5,0.5,28,56,0.3206980228424072
GCN,0,val,0.5,11,1,0.8728539943695068,0.9390555620193481,0.0453873872756958,0.5,0.5,19,38,0.31319499015808105
GCN,0,val,0.5,12,1,0.8166592121124268,0.9460053443908691,0.363586962223053,0.5,0.5,19,38,0.3093750476837158
GCN,0,val,0.5,13,1,0.8939659595489502,0.9640830159187317,0.0,0.5,0.5,27,54,0.3239719867706299
GCN,0,val,0.5,14,1,0.7231989502906799,0.8887183666229248,0.19082581996917725,0.5,0.5,22,44,0.3171682357788086
GCN,0,val,0.5,15,1,0.7525811195373535,0.9315428137779236,0.0,0.5,0.5,22,44,0.3185908794403076
GCN,0,val,0.5,16,1,0.8889843821525574,0.9536782503128052,0.06336307525634766,0.5,0.5,24,48,0.3258078098297119
GCN,0,val,0.5,17,1,0.8829604387283325,0.9471023678779602,0.05076378583908081,0.5,0.5,22,44,0.3192579746246338
GCN,0,test,0.5,1,1,0.8841075897216797,0.9379024505615234,0.03597909212112427,0.5,0.5,22,44,0.31830501556396484
GCN,0,test,0.5,2,1,0.8201133608818054,0.926200807094574,0.0,0.5,0.5,25,50,0.32203102111816406
GCN,0,test,0.5,3,0,0.8690556287765503,0.7190594673156738,0.0,0.5,0.5,11,22,0.305678129196167
GCN,0,test,0.5,4,1,0.8960403800010681,0.9467440843582153,0.3890020251274109,0.5,0.5,27,54,0.31676506996154785
GCN,0,test,0.5,7,1,0.8958625793457031,0.9483519196510315,0.14774173498153687,0.5,0.5,27,54,0.321199893951416
GCN,0,test,0.5,8,0,0.7501553297042847,0.8739453554153442,0.16206365823745728,0.5,0.5,12,24,0.309298038482666
GCN,0,test,0.5,11,1,0.8476881384849548,0.9336300492286682,0.0,0.5,0.5,23,46,0.32258105278015137
GCN,0,test,0.5,12,1,0.7774621844291687,0.8910393714904785,0.0,0.5,0.5,22,44,0.3195760250091553
GCN,0,test,0.5,14,1,0.8840258717536926,0.9484338164329529,0.0,0.5,0.5,22,44,0.3209049701690674
GCN,0,test,0.5,15,1,0.7029083371162415,0.9026612639427185,0.0,0.5,0.5,19,38,0.31755590438842773
GCN,0,test,0.5,16,1,0.8462636470794678,0.9389885067939758,0.012450158596038818,0.5,0.5,30,60,0.32321882247924805
GCN,0,test,0.5,17,0,0.5122095942497253,0.6874662041664124,0.3553041070699692,0.5,0.5,13,26,0.31056880950927734
GCN,0,test,0.5,18,0,0.7727473974227905,0.3278040885925293,0.0,0.5,0.5,14,28,0.3080906867980957
GCN,0,test,0.5,19,1,0.7216498255729675,0.9103274345397949,0.22032701969146729,0.5,0.5,22,44,0.3236839771270752
GCN,0,val,0.7,0,1,0.8201133608818054,0.9362163543701172,0.03251534700393677,0.30000000000000004,0.7,35,50,0.31795692443847656
GCN,0,val,0.7,1,1,0.8206519484519958,0.9199112057685852,0.0,0.30000000000000004,0.7,35,50,0.3159298896789551
GCN,0,val,0.7,2,0,0.6096503138542175,0.5876518487930298,0.43153733015060425,0.2857142857142857,0.7142857142857143,20,28,0.3073389530181885
GCN,0,val,0.7,3,0,0.9697250127792358,0.9826205372810364,0.0,0.29166666666666663,0.7083333333333334,34,48,0.32581186294555664
GCN,0,val,0.7,5,1,0.8619768023490906,0.8772643804550171,0.0,0.2941176470588235,0.7058823529411765,24,34,0.30985593795776367
GCN,0,val,0.7,6,0,0.7494669556617737,0.8599467873573303,0.44401130080223083,0.2857142857142857,0.7142857142857143,20,28,0.31252408027648926
GCN,0,val,0.7,7,1,0.8909628987312317,0.9466475248336792,0.0,0.29166666666666663,0.7083333333333334,34,48,0.3188009262084961
GCN,0,val,0.7,8,1,0.5236518979072571,0.6166890859603882,0.228508859872818,0.2894736842105263,0.7105263157894737,27,38,0.310333251953125
GCN,0,val,0.7,10,1,0.8039982318878174,0.8871517777442932,0.23624110221862793,0.3035714285714286,0.6964285714285714,39,56,0.3203163146972656
GCN,0,val,0.7,11,1,0.8728539943695068,0.9330935478210449,0.10685217380523682,0.2894736842105263,0.7105263157894737,27,38,0.3101346492767334
GCN,0,val,0.7,12,1,0.8166592121124268,0.9267582893371582,0.04417824745178223,0.2894736842105263,0.7105263157894737,27,38,0.30977606773376465
GCN,0,val,0.7,13,1,0.8939659595489502,0.9531603455543518,0.006780505180358887,0.2962962962962963,0.7037037037037037,38,54,0.31935691833496094
GCN,0,val,0.7,14,1,0.7231989502906799,0.8743851184844971,0.15085327625274658,0.2954545454545454,0.7045454545454546,31,44,0.3211348056793213
GCN,0,val,0.7,15,1,0.7525811195373535,0.942140519618988,0.2987883388996124,0.2954545454545454,0.7045454545454546,31,44,0.31661176681518555
GCN,0,val,0.7,16,1,0.8889843821525574,0.9570792317390442,0.03510785102844238,0.29166666666666663,0.7083333333333334,34,48,0.3177049160003662
GCN,0,val,0.7,17,1,0.8829604387283325,0.9355807900428772,0.08157825469970703,0.2954545454545454,0.7045454545454546,31,44,0.31937503814697266
GCN,0,test,0.7,1,1,0.8841075897216797,0.914249062538147,0.0,0.2954545454545454,0.7045454545454546,31,44,0.3219280242919922
GCN,0,test,0.7,2,1,0.8201133608818054,0.943742573261261,0.07290494441986084,0.30000000000000004,0.7,35,50,0.31838417053222656
GCN,0,test,0.7,3,0,0.8690556287765503,0.5283705592155457,0.0,0.31818181818181823,0.6818181818181818,15,22,0.308258056640625
GCN,0,test,0.7,4,1,0.8960403800010681,0.9339381456375122,0.18692713975906372,0.2962962962962963,0.7037037037037037,38,54,0.34081602096557617
GCN,0,test,0.7,7,1,0.8958625793457031,0.9335306882858276,0.0,0.2962962962962963,0.7037037037037037,38,54,0.32294583320617676
GCN,0,test,0.7,8,0,0.7501553297042847,0.416454017162323,0.0,0.29166666666666663,0.7083333333333334,17,24,0.31965017318725586
GCN,0,test,0.7,11,1,0.8476881384849548,0.9100242257118225,0.0,0.30434782608695654,0.6956521739130435,32,46,0.31398701667785645
GCN,0,test,0.7,12,1,0.7774621844291687,0.9230726957321167,0.0,0.2954545454545454,0.7045454545454546,31,44,0.31236886978149414
GCN,0,test,0.7,14,1,0.8840258717536926,0.9169577360153198,0.07715165615081787,0.2954545454545454,0.7045454545454546,31,44,0.31699180603027344
GCN,0,test,0.7,15,1,0.7029083371162415,0.8308854699134827,0.0,0.2894736842105263,0.7105263157894737,27,38,0.3143947124481201
GCN,0,test,0.7,16,1,0.8462636470794678,0.9338006973266602,0.11382365226745605,0.30000000000000004,0.7,42,60,0.32793116569519043
GCN,0,test,0.7,17,0,0.5122095942497253,0.2911354601383209,0.07222279906272888,0.3076923076923077,0.6923076923076923,18,26,0.31322598457336426
GCN,0,test,0.7,18,0,0.7727473974227905,0.6109862923622131,0.49397799372673035,0.2857142857142857,0.7142857142857143,20,28,0.3139021396636963
GCN,0,test,0.7,19,1,0.7216498255729675,0.916759192943573,0.48700954020023346,0.2954545454545454,0.7045454545454546,31,44,0.3231689929962158
GCN,0,val,0.9,0,1,0.8201133608818054,0.8258635401725769,0.07180917263031006,0.09999999999999998,0.9,45,50,0.31721973419189453
GCN,0,val,0.9,1,1,0.8206519484519958,0.9144822359085083,0.23116302490234375,0.09999999999999998,0.9,45,50,0.3208649158477783
GCN,0,val,0.9,2,0,0.6096503138542175,0.5861180424690247,0.03021073341369629,0.1071428571428571,0.8928571428571429,25,28,0.30709004402160645
GCN,0,val,0.9,3,0,0.9697250127792358,0.9763918519020081,0.02739536762237549,0.10416666666666663,0.8958333333333334,43,48,0.3235640525817871
GCN,0,val,0.9,5,1,0.8619768023490906,0.8466664552688599,0.10733795166015625,0.08823529411764708,0.9117647058823529,31,34,0.3089182376861572
GCN,0,val,0.9,6,0,0.7494669556617737,0.6265130043029785,0.0,0.1071428571428571,0.8928571428571429,25,28,0.309063196182251
GCN,0,val,0.9,7,1,0.8909628987312317,0.8972071409225464,0.04685103893280029,0.10416666666666663,0.8958333333333334,43,48,0.3238711357116699
GCN,0,val,0.9,8,1,0.5236518979072571,0.6430957913398743,0.06065055727958679,0.10526315789473684,0.8947368421052632,34,38,0.3157618045806885
GCN,0,val,0.9,10,1,0.8039982318878174,0.8743630647659302,0.5605659037828445,0.1071428571428571,0.8928571428571429,50,56,0.3186478614807129
GCN,0,val,0.9,11,1,0.8728539943695068,0.8773666620254517,0.0,0.10526315789473684,0.8947368421052632,34,38,0.31122827529907227
GCN,0,val,0.9,12,1,0.8166592121124268,0.8237782716751099,0.0,0.10526315789473684,0.8947368421052632,34,38,0.317126989364624
GCN,0,val,0.9,13,1,0.8939659595489502,0.928001344203949,0.037791430950164795,0.09259259259259256,0.9074074074074074,49,54,0.3198661804199219
GCN,0,val,0.9,14,1,0.7231989502906799,0.7091307044029236,0.16120994091033936,0.09090909090909094,0.9090909090909091,40,44,0.32274293899536133
GCN,0,val,0.9,15,1,0.7525811195373535,0.7821004986763,0.3729155659675598,0.09090909090909094,0.9090909090909091,40,44,0.3158562183380127
GCN,0,val,0.9,16,1,0.8889843821525574,0.9194663763046265,0.0,0.10416666666666663,0.8958333333333334,43,48,0.3168020248413086
GCN,0,val,0.9,17,1,0.8829604387283325,0.8953975439071655,0.18783223628997803,0.09090909090909094,0.9090909090909091,40,44,0.3253147602081299
GCN,0,test,0.9,1,1,0.8841075897216797,0.8777753114700317,0.0,0.09090909090909094,0.9090909090909091,40,44,0.321580171585083
GCN,0,test,0.9,2,1,0.8201133608818054,0.8969369530677795,0.10432446002960205,0.09999999999999998,0.9,45,50,0.3175039291381836
GCN,0,test,0.9,3,0,0.8690556287765503,0.8421525955200195,0.44074976444244385,0.09090909090909094,0.9090909090909091,20,22,0.3021409511566162
GCN,0,test,0.9,4,1,0.8960403800010681,0.9325932264328003,0.039865851402282715,0.09259259259259256,0.9074074074074074,49,54,0.31740641593933105
GCN,0,test,0.9,7,1,0.8958625793457031,0.9295417070388794,0.0555306077003479,0.09259259259259256,0.9074074074074074,49,54,0.32371091842651367
GCN,0,test,0.9,8,0,0.7501553297042847,0.9582381248474121,0.3648521602153778,0.08333333333333337,0.9166666666666666,22,24,0.30742716789245605
GCN,0,test,0.9,11,1,0.8476881384849548,0.9079598188400269,0.0,0.10869565217391308,0.8913043478260869,41,46,0.3224968910217285
GCN,0,test,0.9,12,1,0.7774621844291687,0.8584370017051697,0.0,0.09090909090909094,0.9090909090909091,40,44,0.3298978805541992
GCN,0,test,0.9,14,1,0.8840258717536926,0.8876726031303406,0.0,0.09090909090909094,0.9090909090909091,40,44,0.3193778991699219
GCN,0,test,0.9,15,1,0.7029083371162415,0.7201822996139526,0.0,0.10526315789473684,0.8947368421052632,34,38,0.31270503997802734
GCN,0,test,0.9,16,1,0.8462636470794678,0.9208829998970032,0.30503594875335693,0.09999999999999998,0.9,54,60,0.32200098037719727
GCN,0,test,0.9,17,0,0.5122095942497253,0.3990420997142792,0.0,0.11538461538461542,0.8846153846153846,23,26,0.30863094329833984
GCN,0,test,0.9,18,0,0.7727473974227905,0.6275922060012817,0.12421095371246338,0.1071428571428571,0.8928571428571429,25,28,0.3042631149291992
GCN,0,test,0.9,19,1,0.7216498255729675,0.7597138285636902,0.05940842628479004,0.09090909090909094,0.9090909090909091,40,44,0.3126249313354492
GIN,0,val,0.3,0,1,0.9878315329551697,0.21574968099594116,0.5075339674949646,0.7,0.3,15,50,0.2825281620025635
GIN,0,val,0.3,1,1,0.9936485886573792,0.20839785039424896,0.8757151365280151,0.7,0.3,15,50,0.27506470680236816
GIN,0,val,0.3,2,0,0.7688780426979065,0.9173492789268494,0.0,0.7142857142857143,0.2857142857142857,8,28,0.27243590354919434
GIN,0,val,0.3,3,0,0.9959754347801208,0.9596232175827026,0.0,0.7083333333333333,0.2916666666666667,14,48,0.2804567813873291
GIN,0,val,0.3,4,0,0.6553406715393066,0.9381499886512756,0.0,0.7,0.3,12,40,0.278644323348999
GIN,0,val,0.3,5,1,0.9476310014724731,0.1278185397386551,0.8866494707763195,0.7058823529411764,0.29411764705882354,10,34,0.269956111907959
GIN,0,val,0.3,6,0,0.5780439376831055,0.9764670729637146,0.0,0.7142857142857143,0.2857142857142857,8,28,0.27471470832824707
GIN,0,val,0.3,7,1,0.9660648703575134,0.09040243923664093,0.9131264090538025,0.7083333333333333,0.2916666666666667,14,48,0.2888650894165039
GIN,0,val,0.3,9,0,0.711453914642334,0.9430953860282898,0.0,0.7,0.3,9,30,0.27468395233154297
GIN,0,val,0.3,10,1,0.9916751384735107,0.35043850541114807,0.05747354030609131,0.6964285714285714,0.30357142857142855,17,56,0.2842099666595459
GIN,0,val,0.3,11,1,0.924303412437439,0.12114927172660828,0.8545604422688484,0.7105263157894737,0.2894736842105263,11,38,0.27951717376708984
GIN,0,val,0.3,12,1,0.99595707654953,0.0385746993124485,0.9567649997770786,0.7105263157894737,0.2894736842105263,11,38,0.27280092239379883
GIN,0,val,0.3,13,1,0.9988436698913574,0.09293738752603531,0.29131752252578735,0.7037037037037037,0.2962962962962963,16,54,0.27437305450439453
GIN,0,val,0.3,14,1,0.6930134892463684,0.3839535415172577,0.5912076756358147,0.7045454545454546,0.29545454545454547,13,44,0.27132081985473633
GIN,0,val,0.3,15,1,0.7252317667007446,0.21276846528053284,0.5948076695203781,0.7045454545454546,0.29545454545454547,13,44,0.2777109146118164
GIN,0,val,0.3,16,1,0.9945870637893677,0.08069821447134018,0.9540563225746155,0.7083333333333333,0.2916666666666667,14,48,0.30495214462280273
GIN,0,val,0.3,17,1,0.9903146624565125,0.08539022505283356,0.8192295581102371,0.7045454545454546,0.29545454545454547,13,44,0.28522491455078125
GIN,0,test,0.3,1,1,0.9850296378135681,0.10522238910198212,0.944500595331192,0.7045454545454546,0.29545454545454547,13,44,0.27784276008605957
GIN,0,test,0.3,2,1,0.9878315329551697,0.20494508743286133,0.8573930710554123,0.7,0.3,15,50,0.28314805030822754
GIN,0,test,0.3,3,0,0.9891098737716675,0.944560706615448,4.118680953979492e-05,0.6818181818181819,0.3181818181818182,7,22,0.26498985290527344
GIN,0,test,0.3,4,1,0.9978863596916199,0.07220810651779175,0.8225689381361008,0.7037037037037037,0.2962962962962963,16,54,0.2757880687713623
GIN,0,test,0.3,6,0,0.59951251745224,0.8588677644729614,0.0,0.7083333333333333,0.2916666666666667,7,24,0.3370859622955322
GIN,0,test,0.3,7,1,0.9967646598815918,0.07586372643709183,0.954779539257288,0.7037037037037037,0.2962962962962963,16,54,0.3241140842437744
GIN,0,test,0.3,8,0,0.8531623482704163,0.926629900932312,0.0,0.7083333333333333,0.2916666666666667,7,24,0.36037230491638184
GIN,0,test,0.3,10,1,0.5184297561645508,0.09592259675264359,0.44056443870067596,0.7105263157894737,0.2894736842105263,11,38,0.2731177806854248
GIN,0,test,0.3,11,1,0.9911652207374573,0.09639747440814972,0.944445863366127,0.6956521739130435,0.30434782608695654,14,46,0.2746880054473877
GIN,0,test,0.3,12,1,0.9832704663276672,0.11037176102399826,0.9391145892441273,0.7045454545454546,0.29545454545454547,13,44,0.2738528251647949
GIN,0,test,0.3,13,0,0.5206232666969299,0.9427858591079712,0.0,0.6818181818181819,0.3181818181818182,7,22,0.28269219398498535
GIN,0,test,0.3,14,1,0.9962704181671143,0.11121848970651627,0.9313971102237701,0.7045454545454546,0.29545454545454547,13,44,0.2788660526275635
GIN,0,test,0.3,15,1,0.9997554421424866,0.12206635624170303,0.9348494783043861,0.7105263157894737,0.2894736842105263,11,38,0.31110596656799316
GIN,0,test,0.3,16,1,0.9972419738769531,0.17173153162002563,0.7215875685214996,0.7,0.3,18,60,0.2818610668182373
GIN,0,test,0.3,17,0,0.5586605072021484,0.8730519413948059,0.0,0.6923076923076923,0.3076923076923077,8,26,0.2739849090576172
GIN,0,test,0.3,18,0,0.8841801881790161,0.9662790894508362,0.0,0.7142857142857143,0.2857142857142857,8,28,0.27211904525756836
GIN,0,test,0.3,19,1,0.735482931137085,0.25171077251434326,0.5474171787500381,0.7045454545454546,0.29545454545454547,13,44,0.27913928031921387
GIN,0,val,0.5,0,1,0.9878315329551697,0.12883587181568146,0.9458233751356602,0.5,0.5,25,50,0.2759668827056885
GIN,0,val,0.5,1,1,0.9936485886573792,0.15740934014320374,0.9391074664890766,0.5,0.5,25,50,0.27370786666870117
GIN,0,val,0.5,2,0,0.7688780426979065,0.9503059387207031,0.0,0.5,0.5,14,28,0.2804110050201416
GIN,0,val,0.5,3,0,0.9959754347801208,0.9953372478485107,0.0,0.5,0.5,24,48,0.27928996086120605
GIN,0,val,0.5,4,0,0.6553406715393066,0.954862117767334,0.0,0.5,0.5,20,40,0.36353397369384766
GIN,0,val,0.5,5,1,0.9476310014724731,0.10691605508327484,0.9181818626821041,0.5,0.5,17,34,0.27654385566711426
GIN,0,val,0.5,6,0,0.5780439376831055,0.8923299908638,0.0,0.5,0.5,14,28,0.2653770446777344
GIN,0,val,0.5,7,1,0.9660648703575134,0.017511188983917236,0.9267333075404167,0.5,0.5,24,48,0.2753458023071289
GIN,0,val,0.5,9,0,0.711453914642334,0.9051457047462463,0.0,0.5,0.5,15,30,0.2646458148956299
GIN,0,val,0.5,10,1,0.9916751384735107,0.22315596044063568,0.9534702301025391,0.5,0.5,28,56,0.28431010246276855
GIN,0,val,0.5,11,1,0.924303412437439,0.07741888612508774,0.8964072223752737,0.5,0.5,19,38,0.27633166313171387
GIN,0,val,0.5,12,1,0.99595707654953,0.08136764168739319,0.9701669421046972,0.5,0.5,19,38,0.26802587509155273
GIN,0,val,0.5,13,1,0.9988436698913574,0.04077131673693657,0.980612775310874,0.5,0.5,27,54,0.32969117164611816
GIN,0,val,0.5,14,1,0.6930134892463684,0.20603442192077637,0.5741114467382431,0.5,0.5,22,44,0.335543155670166
GIN,0,val,0.5,15,1,0.7252317667007446,0.383375346660614,0.6670973561704159,0.5,0.5,22,44,0.278670072555542
GIN,0,val,0.5,16,1,0.9945870637893677,0.07721856236457825,0.9703155979514122,0.5,0.5,24,48,0.2906780242919922
GIN,0,val,0.5,17,1,0.9903146624565125,0.06329570710659027,0.9622615035623312,0.5,0.5,22,44,0.2768979072570801
GIN,0,test,0.5,1,1,0.9850296378135681,0.05301489681005478,0.965309264138341,0.5,0.5,22,44,0.2728598117828369
GIN,0,test,0.5,2,1,0.9878315329551697,0.11975184082984924,0.9616525955498219,0.5,0.5,25,50,0.2760467529296875
GIN,0,test,0.5,3,0,0.9891098737716675,0.9603020548820496,0.0,0.5,0.5,11,22,0.2696669101715088
GIN,0,test,0.5,4,1,0.9978863596916199,0.049041569232940674,0.9741331152617931,0.5,0.5,27,54,0.2759108543395996
GIN,0,test,0.5,6,0,0.59951251745224,0.9261155128479004,0.0,0.5,0.5,12,24,0.26512885093688965
GIN,0,test,0.5,7,1,0.9967646598815918,0.01798020675778389,0.9637808836996555,0.5,0.5,27,54,0.2790262699127197
GIN,0,test,0.5,8,0,0.8531623482704163,0.981465220451355,0.0,0.5,0.5,12,24,0.2679119110107422
GIN,0,test,0.5,10,1,0.5184297561645508,0.033432748168706894,0.4963923245668411,0.5,0.5,19,38,0.2675349712371826
GIN,0,test,0.5,11,1,0.9911652207374573,0.0725255161523819,0.9644354898482561,0.5,0.5,23,46,0.268596887588501
GIN,0,test,0.5,12,1,0.9832704663276672,0.0765996128320694,0.9426101595163345,0.5,0.5,22,44,0.2718081474304199
GIN,0,test,0.5,13,0,0.5206232666969299,0.8628735542297363,0.0,0.5,0.5,11,22,0.27559399604797363
GIN,0,test,0.5,14,1,0.9962704181671143,0.05253507196903229,0.9704221151769161,0.5,0.5,22,44,0.27832508087158203
GIN,0,test,0.5,15,1,0.9997554421424866,0.07887309044599533,0.9545787610113621,0.5,0.5,19,38,0.28333306312561035
GIN,0,test,0.5,16,1,0.9972419738769531,0.08057978749275208,0.9714824985712767,0.5,0.5,30,60,0.28514671325683594
GIN,0,test,0.5,17,0,0.5586605072021484,0.933933436870575,0.0,0.5,0.5,13,26,0.28751206398010254
GIN,0,test,0.5,18,0,0.8841801881790161,0.9620576500892639,0.0,0.5,0.5,14,28,0.2703559398651123
GIN,0,test,0.5,19,1,0.735482931137085,0.3695957064628601,0.6796211004257202,0.5,0.5,22,44,0.2741889953613281
GIN,0,val,0.7,0,1,0.9878315329551697,0.15503498911857605,0.955067839473486,0.30000000000000004,0.7,35,50,0.28240299224853516
GIN,0,val,0.7,1,1,0.9936485886573792,0.15198445320129395,0.9584068097174168,0.30000000000000004,0.7,35,50,0.2836441993713379
GIN,0,val,0.7,2,0,0.7688780426979065,0.9269329905509949,0.0,0.2857142857142857,0.7142857142857143,20,28,0.2768592834472656
GIN,0,val,0.7,3,0,0.9959754347801208,0.9947329759597778,0.005517184734344482,0.29166666666666663,0.7083333333333334,34,48,0.2741971015930176
GIN,0,val,0.7,4,0,0.6553406715393066,0.9366959929466248,0.0,0.30000000000000004,0.7,28,40,0.26610302925109863
GIN,0,val,0.7,5,1,0.9476310014724731,0.15867668390274048,0.9120832830667496,0.2941176470588235,0.7058823529411765,24,34,0.2699751853942871
GIN,0,val,0.7,6,0,0.5780439376831055,0.9474073648452759,0.0,0.2857142857142857,0.7142857142857143,20,28,0.26863718032836914
GIN,0,val,0.7,7,1,0.9660648703575134,0.09069851040840149,0.9367179274559021,0.29166666666666663,0.7083333333333334,34,48,0.2759549617767334
GIN,0,val,0.7,9,0,0.711453914642334,0.9527767896652222,0.0,0.30000000000000004,0.7,21,30,0.2701680660247803
GIN,0,val,0.7,10,1,0.9916751384735107,0.23209373652935028,0.9594143666327,0.3035714285714286,0.6964285714285714,39,56,0.2946178913116455
GIN,0,val,0.7,11,1,0.924303412437439,0.11698444932699203,0.8910521939396858,0.2894736842105263,0.7105263157894737,27,38,0.27288293838500977
GIN,0,val,0.7,12,1,0.99595707654953,0.1201058104634285,0.9605806209146976,0.2894736842105263,0.7105263157894737,27,38,0.2754392623901367
GIN,0,val,0.7,13,1,0.9988436698913574,0.12140379846096039,0.9652503244578838,0.2962962962962963,0.7037037037037037,38,54,0.2872428894042969
GIN,0,val,0.7,14,1,0.6930134892463684,0.3758164644241333,0.6496755927801132,0.2954545454545454,0.7045454545454546,31,44,0.35239386558532715
GIN,0,val,0.7,15,1,0.7252317667007446,0.4011036157608032,0.6833786591887474,0.2954545454545454,0.7045454545454546,31,44,0.2759249210357666
