model,seed,split,edge_keep_ratio,graph_idx,predicted_class,original_prob,fidelity_pos,fidelity_neg,sparsity,edge_fraction_kept,kept_edges,num_edges,runtime_sec
GCN,0,test,0.3,7,1,0.8958625793457031,0.9171322584152222,0.006605267524719238,0.7037037037037037,0.2962962962962963,16,54,0.3231077194213867
GCN,0,test,0.3,8,0,0.7501553297042847,0.7107681632041931,0.0,0.7083333333333333,0.2916666666666667,7,24,0.3044297695159912
GCN,0,test,0.3,11,1,0.8476881384849548,0.9487079977989197,0.0,0.6956521739130435,0.30434782608695654,14,46,0.3175013065338135
GCN,0,test,0.3,12,1,0.7774621844291687,0.9088357090950012,0.0,0.7045454545454546,0.29545454545454547,13,44,0.31403279304504395
GCN,0,test,0.3,14,1,0.8840258717536926,0.9395871758460999,0.05768871307373047,0.7045454545454546,0.29545454545454547,13,44,0.31636500358581543
GCN,0,test,0.3,15,1,0.7029083371162415,0.8796890377998352,0.0,0.7105263157894737,0.2894736842105263,11,38,0.3175349235534668
GCN,0,test,0.3,16,1,0.8462636470794678,0.9452118873596191,0.0,0.7,0.3,18,60,0.3220691680908203
GCN,0,test,0.3,17,0,0.5122095942497253,0.2421172559261322,0.4010671153664589,0.6923076923076923,0.3076923076923077,8,26,0.3061051368713379
GCN,0,test,0.3,18,0,0.7727473974227905,0.38768211007118225,0.0,0.7142857142857143,0.2857142857142857,8,28,0.31199002265930176
GCN,0,test,0.3,19,1,0.7216498255729675,0.9292083978652954,0.12268179655075073,0.7045454545454546,0.29545454545454547,13,44,0.31658005714416504
GCN,0,val,0.5,0,1,0.8201133608818054,0.882602870464325,0.0,0.5,0.5,25,50,0.3242630958557129
GCN,0,val,0.5,1,1,0.8206519484519958,0.9373283386230469,0.03247392177581787,0.5,0.5,25,50,0.3190789222717285
GCN,0,val,0.5,2,0,0.6096503138542175,0.4605851471424103,0.3487999737262726,0.5,0.5,14,28,0.3093528747558594
GCN,0,val,0.5,3,0,0.9697250127792358,0.7395814061164856,0.0,0.5,0.5,24,48,0.3170759677886963
GCN,0,val,0.5,5,1,0.8619768023490906,0.8734040260314941,0.0,0.5,0.5,17,34,0.31374502182006836
GCN,0,val,0.5,6,0,0.7494669556617737,0.9408891201019287,0.0,0.5,0.5,14,28,0.30913686752319336
GCN,0,val,0.5,7,1,0.8909628987312317,0.9538066387176514,0.09251260757446289,0.5,0.5,24,48,0.3182260990142822
GCN,0,val,0.5,8,1,0.5236518979072571,0.5835697650909424,0.0,0.5,0.5,19,38,0.3182098865509033
GCN,0,val,0.5,10,1,0.8039982318878174,0.9457172751426697,0.04485255479812622,0.5,0.5,28,56,0.3206980228424072
GCN,0,val,0.5,11,1,0.8728539943695068,0.9390555620193481,0.0453873872756958,0.5,0.5,19,38,0.31319499015808105
GCN,0,val,0.5,12,1,0.8166592121124268,0.9460053443908691,0.363586962223053,0.5,0.5,19,38,0.3093750476837158
GCN,0,val,0.5,13,1,0.8939659595489502,0.9640830159187317,0.0,0.5,0.5,27,54,0.3239719867706299
GCN,0,val,0.5,14,1,0.7231989502906799,0.8887183666229248,0.19082581996917725,0.5,0.5,22,44,0.3171682357788086
GCN,0,val,0.5,15,1,0.7525811195373535,0.9315428137779236,0.0,0.5,0.5,22,44,0.3185908794403076
GCN,0,val,0.5,16,1,0.8889843821525574,0.9536782503128052,0.06336307525634766,0.5,0.5,24,48,0.3258078098297119
GCN,0,val,0.5,17,1,0.8829604387283325,0.9471023678779602,0.05076378583908081,0.5,0.5,22,44,0.3192579746246338
GCN,0,test,0.5,1,1,0.8841075897216797,0.9379024505615234,0.03597909212112427,0.5,0.5,22,44,0.31830501556396484
GCN,0,test,0.5,2,1,0.8201133608818054,0.926200807094574,0.0,0.5,0.5,25,50,0.32203102111816406
GCN,0,test,0.5,3,0,0.8690556287765503,0.7190594673156738,0.0,0.5,0.5,11,22,0.305678129196167
GCN,0,test,0.5,4,1,0.8960403800010681,0.9467440843582153,0.3890020251274109,0.5,0.5,27,54,0.31676506996154785
GCN,0,test,0.5,7,1,0.8958625793457031,0.9483519196510315,0.14774173498153687,0.5,0.5,27,54,0.321199893951416
GCN,0,test,0.5,8,0,0.7501553297042847,0.8739453554153442,0.16206365823745728,0.5,0.5,12,24,0.309298038482666
GCN,0,test,0.5,11,1,0.8476881384849548,0.9336300492286682,0.0,0.5,0.5,23,46,0.32258105278015137
GCN,0,test,0.5,12,1,0.7774621844291687,0.8910393714904785,0.0,0.5,0.5,22,44,0.3195760250091553
GCN,0,test,0.5,14,1,0.8840258717536926,0.9484338164329529,0.0,0.5,0.5,22,44,0.3209049701690674
GCN,0,test,0.5,15,1,0.7029083371162415,0.9026612639427185,0.0,0.5,0.5,19,38,0.31755590438842773
GCN,0,test,0.5,16,1,0.8462636470794678,0.9389885067939758,0.012450158596038818,0.5,0.5,30,60,0.32321882247924805
GCN,0,test,0.5,17,0,0.5122095942497253,0.6874662041664124,0.3553041070699692,0.5,0.5,13,26,0.31056880950927734
GCN,0,test,0.5,18,0,0.7727473974227905,0.3278040885925293,0.0,0.5,0.5,14,28,0.3080906867980957
GCN,0,test,0.5,19,1,0.7216498255729675,0.9103274345397949,0.22032701969146729,0.5,0.5,22,44,0.3236839771270752
GCN,0,val,0.7,0,1,0.8201133608818054,0.9362163543701172,0.03251534700393677,0.30000000000000004,0.7,35,50,0.31795692443847656
GCN,0,val,0.7,1,1,0.8206519484519958,0.9199112057685852,0.0,0.30000000000000004,0.7,35,50,0.3159298896789551
GCN,0,val,0.7,2,0,0.6096503138542175,0.5876518487930298,0.43153733015060425,0.2857142857142857,0.7142857142857143,20,28,0.3073389530181885
GCN,0,val,0.7,3,0,0.9697250127792358,0.9826205372810364,0.0,0.29166666666666663,0.7083333333333334,34,48,0.32581186294555664
GCN,0,val,0.7,5,1,0.8619768023490906,0.8772643804550171,0.0,0.2941176470588235,0.7058823529411765,24,34,0.30985593795776367
GCN,0,val,0.7,6,0,0.7494669556617737,0.8599467873573303,0.44401130080223083,0.2857142857142857,0.7142857142857143,20,28,0.31252408027648926
GCN,0,val,0.7,7,1,0.8909628987312317,0.9466475248336792,0.0,0.29166666666666663,0.7083333333333334,34,48,0.3188009262084961
GCN,0,val,0.7,8,1,0.5236518979072571,0.6166890859603882,0.228508859872818,0.2894736842105263,0.7105263157894737,27,38,0.310333251953125
GCN,0,val,0.7,10,1,0.8039982318878174,0.8871517777442932,0.23624110221862793,0.3035714285714286,0.6964285714285714,39,56,0.3203163146972656
GCN,0,val,0.7,11,1,0.8728539943695068,0.9330935478210449,0.10685217380523682,0.2894736842105263,0.7105263157894737,27,38,0.3101346492767334
GCN,0,val,0.7,12,1,0.8166592121124268,0.9267582893371582,0.04417824745178223,0.2894736842105263,0.7105263157894737,27,38,0.30977606773376465
GCN,0,val,0.7,13,1,0.8939659595489502,0.9531603455543518,0.006780505180358887,0.2962962962962963,0.7037037037037037,38,54,0.31935691833496094
GCN,0,val,0.7,14,1,0.7231989502906799,0.8743851184844971,0.15085327625274658,0.2954545454545454,0.7045454545454546,31,44,0.3211348056793213
GCN,0,val,0.7,15,1,0.7525811195373535,0.942140519618988,0.2987883388996124,0.2954545454545454,0.7045454545454546,31,44,0.31661176681518555
GCN,0,val,0.7,16,1,0.8889843821525574,0.9570792317390442,0.03510785102844238,0.29166666666666663,0.7083333333333334,34,48,0.3177049160003662
GCN,0,val,0.7,17,1,0.8829604387283325,0.9355807900428772,0.08157825469970703,0.2954545454545454,0.7045454545454546,31,44,0.31937503814697266
GCN,0,test,0.7,1,1,0.8841075897216797,0.914249062538147,0.0,0.2954545454545454,0.7045454545454546,31,44,0.3219280242919922
GCN,0,test,0.7,2,1,0.8201133608818054,0.943742573261261,0.07290494441986084,0.30000000000000004,0.7,35,50,0.31838417053222656
GCN,0,test,0.7,3,0,0.8690556287765503,0.5283705592155457,0.0,0.31818181818181823,0.6818181818181818,15,22,0.308258056640625
GCN,0,test,0.7,4,1,0.8960403800010681,0.9339381456375122,0.18692713975906372,0.2962962962962963,0.7037037037037037,38,54,0.34081602096557617
GCN,0,test,0.7,7,1,0.8958625793457031,0.9335306882858276,0.0,0.2962962962962963,0.7037037037037037,38,54,0.32294583320617676
GCN,0,test,0.7,8,0,0.7501553297042847,0.416454017162323,0.0,0.29166666666666663,0.7083333333333334,17,24,0.31965017318725586
GCN,0,test,0.7,11,1,0.8476881384849548,0.9100242257118225,0.0,0.30434782608695654,0.6956521739130435,32,46,0.31398701667785645
GCN,0,test,0.7,12,1,0.7774621844291687,0.9230726957321167,0.0,0.2954545454545454,0.7045454545454546,31,44,0.31236886978149414
GCN,0,test,0.7,14,1,0.8840258717536926,0.9169577360153198,0.07715165615081787,0.2954545454545454,0.7045454545454546,31,44,0.31699180603027344
GCN,0,test,0.7,15,1,0.7029083371162415,0.8308854699134827,0.0,0.2894736842105263,0.7105263157894737,27,38,0.3143947124481201
GCN,0,test,0.7,16,1,0.8462636470794678,0.9338006973266602,0.11382365226745605,0.30000000000000004,0.7,42,60,0.32793116569519043
GCN,0,test,0.7,17,0,0.5122095942497253,0.2911354601383209,0.07222279906272888,0.3076923076923077,0.6923076923076923,18,26,0.31322598457336426
GCN,0,test,0.7,18,0,0.7727473974227905,0.6109862923622131,0.49397799372673035,0.2857142857142857,0.7142857142857143,20,28,0.3139021396636963
GCN,0,test,0.7,19,1,0.7216498255729675,0.916759192943573,0.48700954020023346,0.2954545454545454,0.7045454545454546,31,44,0.3231689929962158
GCN,0,val,0.9,0,1,0.8201133608818054,0.8258635401725769,0.07180917263031006,0.09999999999999998,0.9,45,50,0.31721973419189453
GCN,0,val,0.9,1,1,0.8206519484519958,0.9144822359085083,0.23116302490234375,0.09999999999999998,0.9,45,50,0.3208649158477783
GCN,0,val,0.9,2,0,0.6096503138542175,0.5861180424690247,0.03021073341369629,0.1071428571428571,0.8928571428571429,25,28,0.30709004402160645
GCN,0,val,0.9,3,0,0.9697250127792358,0.9763918519020081,0.02739536762237549,0.10416666666666663,0.8958333333333334,43,48,0.3235640525817871
GCN,0,val,0.9,5,1,0.8619768023490906,0.8466664552688599,0.10733795166015625,0.08823529411764708,0.9117647058823529,31,34,0.3089182376861572
GCN,0,val,0.9,6,0,0.7494669556617737,0.6265130043029785,0.0,0.1071428571428571,0.8928571428571429,25,28,0.309063196182251
GCN,0,val,0.9,7,1,0.8909628987312317,0.8972071409225464,0.04685103893280029,0.10416666666666663,0.8958333333333334,43,48,0.3238711357116699
GCN,0,val,0.9,8,1,0.5236518979072571,0.6430957913398743,0.06065055727958679,0.10526315789473684,0.8947368421052632,34,38,0.3157618045806885
GCN,0,val,0.9,10,1,0.8039982318878174,0.8743630647659302,0.5605659037828445,0.1071428571428571,0.8928571428571429,50,56,0.3186478614807129
GCN,0,val,0.9,11,1,0.8728539943695068,0.8773666620254517,0.0,0.10526315789473684,0.8947368421052632,34,38,0.31122827529907227
GCN,0,val,0.9,12,1,0.8166592121124268,0.8237782716751099,0.0,0.10526315789473684,0.8947368421052632,34,38,0.317126989364624
GCN,0,val,0.9,13,1,0.8939659595489502,0.928001344203949,0.037791430950164795,0.09259259259259256,0.9074074074074074,49,54,0.3198661804199219
GCN,0,val,0.9,14,1,0.7231989502906799,0.7091307044029236,0.16120994091033936,0.09090909090909094,0.9090909090909091,40,44,0.32274293899536133
GCN,0,val,0.9,15,1,0.7525811195373535,0.7821004986763,0.3729155659675598,0.09090909090909094,0.9090909090909091,40,44,0.3158562183380127
GCN,0,val,0.9,16,1,0.8889843821525574,0.9194663763046265,0.0,0.10416666666666663,0.8958333333333334,43,48,0.3168020248413086
GCN,0,val,0.9,17,1,0.8829604387283325,0.8953975439071655,0.18783223628997803,0.09090909090909094,0.9090909090909091,40,44,0.3253147602081299
GCN,0,test,0.9,1,1,0.8841075897216797,0.8777753114700317,0.0,0.09090909090909094,0.9090909090909091,40,44,0.321580171585083
GCN,0,test,0.9,2,1,0.8201133608818054,0.8969369530677795,0.10432446002960205,0.09999999999999998,0.9,45,50,0.3175039291381836
GCN,0,test,0.9,3,0,0.8690556287765503,0.8421525955200195,0.44074976444244385,0.09090909090909094,0.9090909090909091,20,22,0.3021409511566162
GCN,0,test,0.9,4,1,0.8960403800010681,0.9325932264328003,0.039865851402282715,0.09259259259259256,0.9074074074074074,49,54,0.31740641593933105
GCN,0,test,0.9,7,1,0.8958625793457031,0.9295417070388794,0.0555306077003479,0.09259259259259256,0.9074074074074074,49,54,0.32371091842651367
GCN,0,test,0.9,8,0,0.7501553297042847,0.9582381248474121,0.3648521602153778,0.08333333333333337,0.9166666666666666,22,24,0.30742716789245605
GCN,0,test,0.9,11,1,0.8476881384849548,0.9079598188400269,0.0,0.10869565217391308,0.8913043478260869,41,46,0.3224968910217285
GCN,0,test,0.9,12,1,0.7774621844291687,0.8584370017051697,0.0,0.09090909090909094,0.9090909090909091,40,44,0.3298978805541992
GCN,0,test,0.9,14,1,0.8840258717536926,0.8876726031303406,0.0,0.09090909090909094,0.9090909090909091,40,44,0.3193778991699219
GCN,0,test,0.9,15,1,0.7029083371162415,0.7201822996139526,0.0,0.10526315789473684,0.8947368421052632,34,38,0.31270503997802734
GCN,0,test,0.9,16,1,0.8462636470794678,0.9208829998970032,0.30503594875335693,0.09999999999999998,0.9,54,60,0.32200098037719727
GCN,0,test,0.9,17,0,0.5122095942497253,0.3990420997142792,0.0,0.11538461538461542,0.8846153846153846,23,26,0.30863094329833984
GCN,0,test,0.9,18,0,0.7727473974227905,0.6275922060012817,0.12421095371246338,0.1071428571428571,0.8928571428571429,25,28,0.3042631149291992
GCN,0,test,0.9,19,1,0.7216498255729675,0.7597138285636902,0.05940842628479004,0.09090909090909094,0.9090909090909091,40,44,0.3126249313354492
