model,seed,split,edge_keep_ratio,graph_idx,predicted_class,original_prob,fidelity_pos,fidelity_neg,sparsity,edge_fraction_kept,kept_edges,num_edges,runtime_sec
GIN,0,val,0.3,17,1,0.9903146624565125,0.08539022505283356,0.8192295581102371,0.7045454545454546,0.29545454545454547,13,44,0.28522491455078125
GIN,0,test,0.3,1,1,0.9850296378135681,0.10522238910198212,0.944500595331192,0.7045454545454546,0.29545454545454547,13,44,0.27784276008605957
GIN,0,test,0.3,2,1,0.9878315329551697,0.20494508743286133,0.8573930710554123,0.7,0.3,15,50,0.28314805030822754
GIN,0,test,0.3,3,0,0.9891098737716675,0.944560706615448,4.118680953979492e-05,0.6818181818181819,0.3181818181818182,7,22,0.26498985290527344
GIN,0,test,0.3,4,1,0.9978863596916199,0.07220810651779175,0.8225689381361008,0.7037037037037037,0.2962962962962963,16,54,0.2757880687713623
GIN,0,test,0.3,6,0,0.59951251745224,0.8588677644729614,0.0,0.7083333333333333,0.2916666666666667,7,24,0.3370859622955322
GIN,0,test,0.3,7,1,0.9967646598815918,0.07586372643709183,0.954779539257288,0.7037037037037037,0.2962962962962963,16,54,0.3241140842437744
GIN,0,test,0.3,8,0,0.8531623482704163,0.926629900932312,0.0,0.7083333333333333,0.2916666666666667,7,24,0.36037230491638184
GIN,0,test,0.3,10,1,0.5184297561645508,0.09592259675264359,0.44056443870067596,0.7105263157894737,0.2894736842105263,11,38,0.2731177806854248
GIN,0,test,0.3,11,1,0.9911652207374573,0.09639747440814972,0.944445863366127,0.6956521739130435,0.30434782608695654,14,46,0.2746880054473877
GIN,0,test,0.3,12,1,0.9832704663276672,0.11037176102399826,0.9391145892441273,0.7045454545454546,0.29545454545454547,13,44,0.2738528251647949
GIN,0,test,0.3,13,0,0.5206232666969299,0.9427858591079712,0.0,0.6818181818181819,0.3181818181818182,7,22,0.28269219398498535
GIN,0,test,0.3,14,1,0.9962704181671143,0.11121848970651627,0.9313971102237701,0.7045454545454546,0.29545454545454547,13,44,0.2788660526275635
GIN,0,test,0.3,15,1,0.9997554421424866,0.12206635624170303,0.9348494783043861,0.7105263157894737,0.2894736842105263,11,38,0.31110596656799316
GIN,0,test,0.3,16,1,0.9972419738769531,0.17173153162002563,0.7215875685214996,0.7,0.3,18,60,0.2818610668182373
GIN,0,test,0.3,17,0,0.5586605072021484,0.8730519413948059,0.0,0.6923076923076923,0.3076923076923077,8,26,0.2739849090576172
GIN,0,test,0.3,18,0,0.8841801881790161,0.9662790894508362,0.0,0.7142857142857143,0.2857142857142857,8,28,0.27211904525756836
GIN,0,test,0.3,19,1,0.735482931137085,0.25171077251434326,0.5474171787500381,0.7045454545454546,0.29545454545454547,13,44,0.27913928031921387
GIN,0,val,0.5,0,1,0.9878315329551697,0.12883587181568146,0.9458233751356602,0.5,0.5,25,50,0.2759668827056885
GIN,0,val,0.5,1,1,0.9936485886573792,0.15740934014320374,0.9391074664890766,0.5,0.5,25,50,0.27370786666870117
GIN,0,val,0.5,2,0,0.7688780426979065,0.9503059387207031,0.0,0.5,0.5,14,28,0.2804110050201416
GIN,0,val,0.5,3,0,0.9959754347801208,0.9953372478485107,0.0,0.5,0.5,24,48,0.27928996086120605
GIN,0,val,0.5,4,0,0.6553406715393066,0.954862117767334,0.0,0.5,0.5,20,40,0.36353397369384766
GIN,0,val,0.5,5,1,0.9476310014724731,0.10691605508327484,0.9181818626821041,0.5,0.5,17,34,0.27654385566711426
GIN,0,val,0.5,6,0,0.5780439376831055,0.8923299908638,0.0,0.5,0.5,14,28,0.2653770446777344
GIN,0,val,0.5,7,1,0.9660648703575134,0.017511188983917236,0.9267333075404167,0.5,0.5,24,48,0.2753458023071289
GIN,0,val,0.5,9,0,0.711453914642334,0.9051457047462463,0.0,0.5,0.5,15,30,0.2646458148956299
GIN,0,val,0.5,10,1,0.9916751384735107,0.22315596044063568,0.9534702301025391,0.5,0.5,28,56,0.28431010246276855
GIN,0,val,0.5,11,1,0.924303412437439,0.07741888612508774,0.8964072223752737,0.5,0.5,19,38,0.27633166313171387
GIN,0,val,0.5,12,1,0.99595707654953,0.08136764168739319,0.9701669421046972,0.5,0.5,19,38,0.26802587509155273
GIN,0,val,0.5,13,1,0.9988436698913574,0.04077131673693657,0.980612775310874,0.5,0.5,27,54,0.32969117164611816
GIN,0,val,0.5,14,1,0.6930134892463684,0.20603442192077637,0.5741114467382431,0.5,0.5,22,44,0.335543155670166
GIN,0,val,0.5,15,1,0.7252317667007446,0.383375346660614,0.6670973561704159,0.5,0.5,22,44,0.278670072555542
GIN,0,val,0.5,16,1,0.9945870637893677,0.07721856236457825,0.9703155979514122,0.5,0.5,24,48,0.2906780242919922
GIN,0,val,0.5,17,1,0.9903146624565125,0.06329570710659027,0.9622615035623312,0.5,0.5,22,44,0.2768979072570801
GIN,0,test,0.5,1,1,0.9850296378135681,0.05301489681005478,0.965309264138341,0.5,0.5,22,44,0.2728598117828369
GIN,0,test,0.5,2,1,0.9878315329551697,0.11975184082984924,0.9616525955498219,0.5,0.5,25,50,0.2760467529296875
GIN,0,test,0.5,3,0,0.9891098737716675,0.9603020548820496,0.0,0.5,0.5,11,22,0.2696669101715088
GIN,0,test,0.5,4,1,0.9978863596916199,0.049041569232940674,0.9741331152617931,0.5,0.5,27,54,0.2759108543395996
GIN,0,test,0.5,6,0,0.59951251745224,0.9261155128479004,0.0,0.5,0.5,12,24,0.26512885093688965
GIN,0,test,0.5,7,1,0.9967646598815918,0.01798020675778389,0.9637808836996555,0.5,0.5,27,54,0.2790262699127197
GIN,0,test,0.5,8,0,0.8531623482704163,0.981465220451355,0.0,0.5,0.5,12,24,0.2679119110107422
GIN,0,test,0.5,10,1,0.5184297561645508,0.033432748168706894,0.4963923245668411,0.5,0.5,19,38,0.2675349712371826
GIN,0,test,0.5,11,1,0.9911652207374573,0.0725255161523819,0.9644354898482561,0.5,0.5,23,46,0.268596887588501
GIN,0,test,0.5,12,1,0.9832704663276672,0.0765996128320694,0.9426101595163345,0.5,0.5,22,44,0.2718081474304199
GIN,0,test,0.5,13,0,0.5206232666969299,0.8628735542297363,0.0,0.5,0.5,11,22,0.27559399604797363
GIN,0,test,0.5,14,1,0.9962704181671143,0.05253507196903229,0.9704221151769161,0.5,0.5,22,44,0.27832508087158203
GIN,0,test,0.5,15,1,0.9997554421424866,0.07887309044599533,0.9545787610113621,0.5,0.5,19,38,0.28333306312561035
GIN,0,test,0.5,16,1,0.9972419738769531,0.08057978749275208,0.9714824985712767,0.5,0.5,30,60,0.28514671325683594
GIN,0,test,0.5,17,0,0.5586605072021484,0.933933436870575,0.0,0.5,0.5,13,26,0.28751206398010254
GIN,0,test,0.5,18,0,0.8841801881790161,0.9620576500892639,0.0,0.5,0.5,14,28,0.2703559398651123
GIN,0,test,0.5,19,1,0.735482931137085,0.3695957064628601,0.6796211004257202,0.5,0.5,22,44,0.2741889953613281
GIN,0,val,0.7,0,1,0.9878315329551697,0.15503498911857605,0.955067839473486,0.30000000000000004,0.7,35,50,0.28240299224853516
GIN,0,val,0.7,1,1,0.9936485886573792,0.15198445320129395,0.9584068097174168,0.30000000000000004,0.7,35,50,0.2836441993713379
GIN,0,val,0.7,2,0,0.7688780426979065,0.9269329905509949,0.0,0.2857142857142857,0.7142857142857143,20,28,0.2768592834472656
GIN,0,val,0.7,3,0,0.9959754347801208,0.9947329759597778,0.005517184734344482,0.29166666666666663,0.7083333333333334,34,48,0.2741971015930176
GIN,0,val,0.7,4,0,0.6553406715393066,0.9366959929466248,0.0,0.30000000000000004,0.7,28,40,0.26610302925109863
GIN,0,val,0.7,5,1,0.9476310014724731,0.15867668390274048,0.9120832830667496,0.2941176470588235,0.7058823529411765,24,34,0.2699751853942871
GIN,0,val,0.7,6,0,0.5780439376831055,0.9474073648452759,0.0,0.2857142857142857,0.7142857142857143,20,28,0.26863718032836914
GIN,0,val,0.7,7,1,0.9660648703575134,0.09069851040840149,0.9367179274559021,0.29166666666666663,0.7083333333333334,34,48,0.2759549617767334
GIN,0,val,0.7,9,0,0.711453914642334,0.9527767896652222,0.0,0.30000000000000004,0.7,21,30,0.2701680660247803
GIN,0,val,0.7,10,1,0.9916751384735107,0.23209373652935028,0.9594143666327,0.3035714285714286,0.6964285714285714,39,56,0.2946178913116455
GIN,0,val,0.7,11,1,0.924303412437439,0.11698444932699203,0.8910521939396858,0.2894736842105263,0.7105263157894737,27,38,0.27288293838500977
GIN,0,val,0.7,12,1,0.99595707654953,0.1201058104634285,0.9605806209146976,0.2894736842105263,0.7105263157894737,27,38,0.2754392623901367
GIN,0,val,0.7,13,1,0.9988436698913574,0.12140379846096039,0.9652503244578838,0.2962962962962963,0.7037037037037037,38,54,0.2872428894042969
GIN,0,val,0.7,14,1,0.6930134892463684,0.3758164644241333,0.6496755927801132,0.2954545454545454,0.7045454545454546,31,44,0.35239386558532715
GIN,0,val,0.7,15,1,0.7252317667007446,0.4011036157608032,0.6833786591887474,0.2954545454545454,0.7045454545454546,31,44,0.2759249210357666
GIN,0,val,0.7,16,1,0.9945870637893677,0.07097123563289642,0.9652399607002735,0.29166666666666663,0.7083333333333334,34,48,0.2817389965057373
GIN,0,val,0.7,17,1,0.9903146624565125,0.08504237234592438,0.9546999335289001,0.2954545454545454,0.7045454545454546,31,44,0.2846207618713379
GIN,0,test,0.7,1,1,0.9850296378135681,0.08479214459657669,0.951817974448204,0.2954545454545454,0.7045454545454546,31,44,0.28041696548461914
GIN,0,test,0.7,2,1,0.9878315329551697,0.20209993422031403,0.9490867778658867,0.30000000000000004,0.7,35,50,0.27518701553344727
GIN,0,test,0.7,3,0,0.9891098737716675,0.9731701612472534,0.013592898845672607,0.31818181818181823,0.6818181818181818,15,22,0.26351499557495117
GIN,0,test,0.7,4,1,0.9978863596916199,0.05406181514263153,0.9666269794106483,0.2962962962962963,0.7037037037037037,38,54,0.27648401260375977
GIN,0,test,0.7,6,0,0.59951251745224,0.938140332698822,0.0,0.29166666666666663,0.7083333333333334,17,24,0.2679128646850586
GIN,0,test,0.7,7,1,0.9967646598815918,0.0954245924949646,0.9630046375095844,0.2962962962962963,0.7037037037037037,38,54,0.2787771224975586
GIN,0,test,0.7,8,0,0.8531623482704163,0.9171746969223022,0.0,0.29166666666666663,0.7083333333333334,17,24,0.26767897605895996
GIN,0,test,0.7,10,1,0.5184297561645508,0.023571953177452087,0.4874476995319128,0.2894736842105263,0.7105263157894737,27,38,0.26778292655944824
GIN,0,test,0.7,11,1,0.9911652207374573,0.0853787511587143,0.9618363603949547,0.30434782608695654,0.6956521739130435,32,46,0.2723360061645508
GIN,0,test,0.7,12,1,0.9832704663276672,0.05739009007811546,0.9509660601615906,0.2954545454545454,0.7045454545454546,31,44,0.2776358127593994
GIN,0,test,0.7,13,0,0.5206232666969299,0.9123281240463257,0.0,0.31818181818181823,0.6818181818181818,15,22,0.2695479393005371
GIN,0,test,0.7,14,1,0.9962704181671143,0.08471564948558807,0.9654539525508881,0.2954545454545454,0.7045454545454546,31,44,0.26953983306884766
GIN,0,test,0.7,15,1,0.9997554421424866,0.08526261150836945,0.9660909846425056,0.2894736842105263,0.7105263157894737,27,38,0.2714111804962158
GIN,0,test,0.7,16,1,0.9972419738769531,0.11596932262182236,0.9665493536740541,0.30000000000000004,0.7,42,60,0.27304697036743164
GIN,0,test,0.7,17,0,0.5586605072021484,0.6697424054145813,0.0,0.3076923076923077,0.6923076923076923,18,26,0.2755157947540283
GIN,0,test,0.7,18,0,0.8841801881790161,0.9113867878913879,0.0,0.2857142857142857,0.7142857142857143,20,28,0.26879119873046875
GIN,0,test,0.7,19,1,0.735482931137085,0.3693638741970062,0.69930374994874,0.2954545454545454,0.7045454545454546,31,44,0.28941893577575684
GIN,0,val,0.9,0,1,0.9878315329551697,0.3143879473209381,0.9292421005666256,0.09999999999999998,0.9,45,50,0.27373504638671875
GIN,0,val,0.9,1,1,0.9936485886573792,0.30655378103256226,0.9350382424890995,0.09999999999999998,0.9,45,50,0.2747960090637207
GIN,0,val,0.9,2,0,0.7688780426979065,0.7220446467399597,0.0,0.1071428571428571,0.8928571428571429,25,28,0.26842188835144043
GIN,0,val,0.9,3,0,0.9959754347801208,0.9958817958831787,0.024509668350219727,0.10416666666666663,0.8958333333333334,43,48,0.2790791988372803
GIN,0,val,0.9,4,0,0.6553406715393066,0.8409087657928467,0.0,0.09999999999999998,0.9,36,40,0.2750372886657715
GIN,0,val,0.9,5,1,0.9476310014724731,0.7522006630897522,0.887031614780426,0.08823529411764708,0.9117647058823529,31,34,0.2762587070465088
GIN,0,val,0.9,6,0,0.5780439376831055,0.804237425327301,0.0,0.1071428571428571,0.8928571428571429,25,28,0.27822303771972656
GIN,0,val,0.9,7,1,0.9660648703575134,0.29153379797935486,0.9101480282843113,0.10416666666666663,0.8958333333333334,43,48,0.27707695960998535
GIN,0,val,0.9,9,0,0.711453914642334,0.9189329147338867,0.0,0.09999999999999998,0.9,27,30,0.27068185806274414
GIN,0,val,0.9,10,1,0.9916751384735107,0.9205486178398132,0.9299209117889404,0.1071428571428571,0.8928571428571429,50,56,0.287506103515625
GIN,0,val,0.9,11,1,0.924303412437439,0.12909311056137085,0.8678373917937279,0.10526315789473684,0.8947368421052632,34,38,0.278980016708374
GIN,0,val,0.9,12,1,0.99595707654953,0.6945697665214539,0.9339287057518959,0.10526315789473684,0.8947368421052632,34,38,0.28064823150634766
GIN,0,val,0.9,13,1,0.9988436698913574,0.706563413143158,0.9296741634607315,0.09259259259259256,0.9074074074074074,49,54,0.28536081314086914
GIN,0,val,0.9,14,1,0.6930134892463684,0.49581724405288696,0.6280171647667885,0.09090909090909094,0.9090909090909091,40,44,0.27654099464416504
GIN,0,val,0.9,15,1,0.7252317667007446,0.4983219802379608,0.6606880873441696,0.09090909090909094,0.9090909090909091,40,44,0.28095412254333496
GIN,0,val,0.9,16,1,0.9945870637893677,0.9253152012825012,0.9350140541791916,0.10416666666666663,0.8958333333333334,43,48,0.2842676639556885
GIN,0,val,0.9,17,1,0.9903146624565125,0.1948644518852234,0.9313541278243065,0.09090909090909094,0.9090909090909091,40,44,0.2813997268676758
GIN,0,test,0.9,1,1,0.9850296378135681,0.6561197638511658,0.926131010055542,0.09090909090909094,0.9090909090909091,40,44,0.2821800708770752
GIN,0,test,0.9,2,1,0.9878315329551697,0.4116783142089844,0.9291506707668304,0.09999999999999998,0.9,45,50,0.279860258102417
GIN,0,test,0.9,3,0,0.9891098737716675,0.9658355116844177,0.054773151874542236,0.09090909090909094,0.9090909090909091,20,22,0.29663777351379395
GIN,0,test,0.9,4,1,0.9978863596916199,0.9330615997314453,0.940072700381279,0.09259259259259256,0.9074074074074074,49,54,0.2793922424316406
GIN,0,test,0.9,6,0,0.59951251745224,0.6760642528533936,0.0,0.08333333333333337,0.9166666666666666,22,24,0.26650214195251465
GIN,0,test,0.9,7,1,0.9967646598815918,0.22307375073432922,0.9366468675434589,0.09259259259259256,0.9074074074074074,49,54,0.29569101333618164
GIN,0,test,0.9,8,0,0.8531623482704163,0.898318886756897,0.0,0.08333333333333337,0.9166666666666666,22,24,0.282459020614624
GIN,0,test,0.9,10,1,0.5184297561645508,0.32288262248039246,0.46334194391965866,0.10526315789473684,0.8947368421052632,34,38,0.2941720485687256
GIN,0,test,0.9,11,1,0.9911652207374573,0.5070600509643555,0.9348690174520016,0.10869565217391308,0.8913043478260869,41,46,0.28969502449035645
GIN,0,test,0.9,12,1,0.9832704663276672,0.1476709246635437,0.9218161776661873,0.09090909090909094,0.9090909090909091,40,44,0.2830510139465332
GIN,0,test,0.9,13,0,0.5206232666969299,0.7898831367492676,0.0,0.09090909090909094,0.9090909090909091,20,22,0.27387309074401855
GIN,0,test,0.9,14,1,0.9962704181671143,0.2131766974925995,0.9345226250588894,0.09090909090909094,0.9090909090909091,40,44,0.4416079521179199
GIN,0,test,0.9,15,1,0.9997554421424866,0.5158814787864685,0.9414501674473286,0.10526315789473684,0.8947368421052632,34,38,0.29755711555480957
GIN,0,test,0.9,16,1,0.9972419738769531,0.786406397819519,0.9353546686470509,0.09999999999999998,0.9,54,60,0.31333208084106445
GIN,0,test,0.9,17,0,0.5586605072021484,0.6505244970321655,0.0,0.11538461538461542,0.8846153846153846,23,26,0.28577494621276855
GIN,0,test,0.9,18,0,0.8841801881790161,0.9569571614265442,0.0,0.1071428571428571,0.8928571428571429,25,28,0.2883319854736328
GIN,0,test,0.9,19,1,0.735482931137085,0.4748579263687134,0.6710439100861549,0.09090909090909094,0.9090909090909091,40,44,0.29197192192077637
