model,seed,split,edge_keep_ratio,graph_idx,predicted_class,original_prob,fidelity_pos,fidelity_neg,sparsity,edge_fraction_kept,kept_edges,num_edges,runtime_sec
GCN,2,test,0.5,13,1,0.8199289441108704,0.9610711932182312,0.3712635636329651,0.5,0.5,28,56,0.32290196418762207
GCN,2,test,0.5,14,1,0.5684419274330139,0.9321762919425964,0.0,0.5,0.5,12,24,0.31398510932922363
GCN,2,test,0.5,15,1,0.6920113563537598,0.9429773688316345,0.26682329177856445,0.5,0.5,22,44,0.32146692276000977
GCN,2,test,0.5,16,1,0.8568350672721863,0.9247221946716309,0.0,0.5,0.5,23,46,0.31795191764831543
GCN,2,test,0.5,17,1,0.9552076458930969,0.9867801070213318,0.006256580352783203,0.5,0.5,27,54,0.33074402809143066
GCN,2,test,0.5,18,1,0.7694936394691467,0.8963766098022461,0.17698943614959717,0.5,0.5,17,34,0.3888828754425049
GCN,2,val,0.7,0,1,0.9172324538230896,0.9428427815437317,0.0,0.30434782608695654,0.6956521739130435,32,46,0.32251596450805664
GCN,2,val,0.7,1,1,0.9551152586936951,0.9731908440589905,0.0,0.2962962962962963,0.7037037037037037,38,54,0.3298161029815674
GCN,2,val,0.7,2,1,0.792993426322937,0.8074724674224854,0.0,0.2894736842105263,0.7105263157894737,27,38,0.3179309368133545
GCN,2,val,0.7,5,1,0.5169649124145508,0.8577294945716858,0.04022246599197388,0.29166666666666663,0.7083333333333334,17,24,0.3131229877471924
GCN,2,val,0.7,6,0,0.5159304738044739,0.34255173802375793,0.46599652245640755,0.2857142857142857,0.7142857142857143,20,28,0.3152017593383789
GCN,2,val,0.7,7,0,0.9346200227737427,0.9435650110244751,0.13619768619537354,0.30434782608695654,0.6956521739130435,32,46,0.3253037929534912
GCN,2,val,0.7,8,1,0.8794108629226685,0.874782145023346,0.0,0.30000000000000004,0.7,35,50,0.32809019088745117
GCN,2,val,0.7,9,1,0.9256585836410522,0.9154134392738342,0.0,0.2941176470588235,0.7058823529411765,24,34,0.3346860408782959
GCN,2,val,0.7,12,1,0.9551142454147339,0.9784837961196899,0.004476726055145264,0.2962962962962963,0.7037037037037037,38,54,0.3288438320159912
GCN,2,val,0.7,15,1,0.9181922674179077,0.9508163928985596,0.0,0.303030303030303,0.696969696969697,46,66,0.33901095390319824
GCN,2,val,0.7,16,1,0.9447843432426453,0.9718018174171448,0.0,0.2954545454545454,0.7045454545454546,31,44,0.3313868045806885
GCN,2,test,0.7,1,1,0.7627429962158203,0.9100769758224487,0.0,0.2941176470588235,0.7058823529411765,24,34,0.3249971866607666
GCN,2,test,0.7,2,1,0.6173794865608215,0.8220415711402893,0.0,0.30000000000000004,0.7,35,50,0.32678818702697754
GCN,2,test,0.7,3,1,0.8749409317970276,0.9356218576431274,0.0,0.30000000000000004,0.7,35,50,0.332791805267334
GCN,2,test,0.7,4,1,0.5861579179763794,0.8972742557525635,0.0,0.2894736842105263,0.7105263157894737,27,38,0.33104419708251953
GCN,2,test,0.7,5,0,0.7469725608825684,0.48626282811164856,0.0,0.2857142857142857,0.7142857142857143,20,28,0.3205411434173584
GCN,2,test,0.7,7,1,0.9554977416992188,0.9734728336334229,0.0,0.2962962962962963,0.7037037037037037,38,54,0.3242659568786621
GCN,2,test,0.7,9,1,0.7644326090812683,0.9563021659851074,0.013158082962036133,0.2954545454545454,0.7045454545454546,31,44,0.3211021423339844
GCN,2,test,0.7,10,0,0.7234078049659729,0.2081184834241867,0.0,0.2857142857142857,0.7142857142857143,20,28,0.3077712059020996
GCN,2,test,0.7,11,1,0.9380536675453186,0.9767494797706604,0.0,0.2894736842105263,0.7105263157894737,27,38,0.3254222869873047
GCN,2,test,0.7,12,1,0.9145230650901794,0.9448412656784058,0.0,0.30000000000000004,0.7,42,60,0.3377838134765625
GCN,2,test,0.7,13,1,0.8199289441108704,0.8839523792266846,0.0,0.3035714285714286,0.6964285714285714,39,56,0.3293440341949463
GCN,2,test,0.7,14,1,0.5684419274330139,0.5368521809577942,0.0,0.29166666666666663,0.7083333333333334,17,24,0.3102738857269287
GCN,2,test,0.7,15,1,0.6920113563537598,0.9381366968154907,0.0,0.2954545454545454,0.7045454545454546,31,44,0.32964181900024414
GCN,2,test,0.7,16,1,0.8568350672721863,0.9445084929466248,0.0,0.30434782608695654,0.6956521739130435,32,46,0.3233959674835205
GCN,2,test,0.7,17,1,0.9552076458930969,0.9702549576759338,0.0397908091545105,0.2962962962962963,0.7037037037037037,38,54,0.3223080635070801
GCN,2,test,0.7,18,1,0.7694936394691467,0.9455751776695251,0.28960075974464417,0.2941176470588235,0.7058823529411765,24,34,0.32031702995300293
GCN,2,val,0.9,0,1,0.9172324538230896,0.9176756739616394,0.0,0.10869565217391308,0.8913043478260869,41,46,0.3291609287261963
GCN,2,val,0.9,1,1,0.9551152586936951,0.9537639617919922,0.0,0.09259259259259256,0.9074074074074074,49,54,0.33374905586242676
GCN,2,val,0.9,2,1,0.792993426322937,0.7875807285308838,0.0,0.10526315789473684,0.8947368421052632,34,38,0.32077598571777344
GCN,2,val,0.9,5,1,0.5169649124145508,0.7548170685768127,0.0,0.08333333333333337,0.9166666666666666,22,24,0.31612300872802734
GCN,2,val,0.9,6,0,0.5159304738044739,0.42931196093559265,0.4617861174046993,0.1071428571428571,0.8928571428571429,25,28,0.314650297164917
GCN,2,val,0.9,7,0,0.9346200227737427,0.9498296976089478,0.5507086515426636,0.10869565217391308,0.8913043478260869,41,46,0.3215808868408203
GCN,2,val,0.9,8,1,0.8794108629226685,0.881608784198761,0.0,0.09999999999999998,0.9,45,50,0.3339991569519043
GCN,2,val,0.9,9,1,0.9256585836410522,0.9287586808204651,0.009912550449371338,0.08823529411764708,0.9117647058823529,31,34,0.32314085960388184
GCN,2,val,0.9,12,1,0.9551142454147339,0.960888683795929,0.0,0.09259259259259256,0.9074074074074074,49,54,0.33476901054382324
GCN,2,val,0.9,15,1,0.9181922674179077,0.9123806953430176,0.0,0.10606060606060608,0.8939393939393939,59,66,0.33370399475097656
GCN,2,val,0.9,16,1,0.9447843432426453,0.9395583271980286,0.0,0.09090909090909094,0.9090909090909091,40,44,0.32669806480407715
GCN,2,test,0.9,1,1,0.7627429962158203,0.8495185375213623,0.0,0.08823529411764708,0.9117647058823529,31,34,0.30986809730529785
GCN,2,test,0.9,2,1,0.6173794865608215,0.5964184403419495,0.0,0.09999999999999998,0.9,45,50,0.32031702995300293
GCN,2,test,0.9,3,1,0.8749409317970276,0.8762810826301575,0.030344843864440918,0.09999999999999998,0.9,45,50,0.34267282485961914
GCN,2,test,0.9,4,1,0.5861579179763794,0.7319841384887695,0.0,0.10526315789473684,0.8947368421052632,34,38,0.326793909072876
GCN,2,test,0.9,5,0,0.7469725608825684,0.7805559039115906,0.572863295674324,0.1071428571428571,0.8928571428571429,25,28,0.3218193054199219
GCN,2,test,0.9,7,1,0.9554977416992188,0.9510735869407654,0.0,0.09259259259259256,0.9074074074074074,49,54,0.3332669734954834
GCN,2,test,0.9,9,1,0.7644326090812683,0.8561763763427734,0.0,0.09090909090909094,0.9090909090909091,40,44,0.32911229133605957
GCN,2,test,0.9,10,0,0.7234078049659729,0.6603197455406189,0.6211292967200279,0.1071428571428571,0.8928571428571429,25,28,0.32241296768188477
GCN,2,test,0.9,11,1,0.9380536675453186,0.9335651993751526,0.0,0.10526315789473684,0.8947368421052632,34,38,0.3219289779663086
GCN,2,test,0.9,12,1,0.9145230650901794,0.9298257231712341,0.0,0.09999999999999998,0.9,54,60,0.3324401378631592
GCN,2,test,0.9,13,1,0.8199289441108704,0.8795627355575562,0.07574421167373657,0.1071428571428571,0.8928571428571429,50,56,0.32738208770751953
GCN,2,test,0.9,14,1,0.5684419274330139,0.7544293403625488,0.0,0.08333333333333337,0.9166666666666666,22,24,0.31067514419555664
GCN,2,test,0.9,15,1,0.6920113563537598,0.6416402459144592,0.0,0.09090909090909094,0.9090909090909091,40,44,0.33890318870544434
GCN,2,test,0.9,16,1,0.8568350672721863,0.8529811501502991,0.0,0.10869565217391308,0.8913043478260869,41,46,0.3222019672393799
GCN,2,test,0.9,17,1,0.9552076458930969,0.9535353183746338,0.0,0.09259259259259256,0.9074074074074074,49,54,0.33452391624450684
GCN,2,test,0.9,18,1,0.7694936394691467,0.7594066858291626,0.0,0.08823529411764708,0.9117647058823529,31,34,0.3315918445587158
